,PlayerName,EloOutdoorHard,EloOutdoorCarpet,EloOutdoorClay,EloOutdoorGrass,EloOutdoorGreenset,EloIndoorHard,EloIndoorCarpet,EloIndoorClay,EloIndoorGrass,EloIndoorGreenset,EloClayHard,EloClayCarpet,EloClayClay,EloClayGrass,EloClayGreenset,EloAll
453,Kuznetsova S.,1684.1807649659922,1500,1587.7367635507576,1534.361411798659,1500,1585.268992442068,1532.868677364888,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1638.428193938129
454,Kvitova P.,1749.1595263208092,1500,1688.0501134701615,1784.5764584329177,1500,1614.473990401896,1487.331950300608,1583.1485891297104,1500,1500.0,1500.0,1500,1500,1500,1500,1783.9972718547717
455,Laine E.,1478.1060121746116,1500,1484.0876322785243,1500.0,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.9253669594632
456,Laisne K.,1484.0,1500,1467.8994710679933,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1451.8319576339916
457,Lakhani I.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.0
458,Lalami N.,1489.8054686812186,1500,1459.925803421207,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.0251391110944
459,Lamens S.,1582.5959255338141,1500,1510.938458218198,1479.63230068315,1500,1499.5889554166386,1500.0,1500.0,1500,1500.0,1484.0,1500,1500,1500,1500,1606.0909526113574
460,Lansere S.,1505.5078036364712,1500,1488.3640592573697,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1493.2726149842197
461,Lao D.,1436.3915695770484,1500,1500.0,1455.9681578872933,1500,1500.0017134606499,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1419.3105637864078
462,Lapko V.,1503.6312212163607,1500,1513.1708639068768,1468.6802809967655,1500,1493.2398021928796,1500.0,1484.8343809319601,1500,1500.0,1500.0,1500,1500,1500,1500,1503.2780693127356
463,Lapushchenkova A.,1449.6020968188398,1500,1487.2232038957484,1481.1022137420523,1500,1498.8128228079047,1486.1532153794967,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1473.7805744201164
464,Larcherde Brito M.,1420.097910160958,1500,1474.0704105280306,1559.2895876830064,1500,1443.6591883623814,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.5570685204514
465,Larriere V.,1514.5059801506354,1500,1487.8205474609986,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1511.5033769841016
466,Larsson J.,1450.6457367778255,1500,1544.9208697323006,1393.613362212928,1500,1509.1584032401743,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.057411071149
467,Laskutova K.,1482.3760250017338,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1481.2634089714381
468,Lee P.C.,1495.3850607443549,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1496.3968897403506
469,Lee S.R.,1467.780486048001,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1478.9760160202477
470,Lee Y-H.,1485.5617199886099,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.2842673539617
471,Lee Y.H.,1438.5837320032338,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1448.4899062252534
472,Lee Y.R.,1472.2742634139183,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1474.668155245034
473,Lemoine Q.,1483.9650243191365,1500,1458.8182098609097,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.8495588650264
474,Lepchenko V.,1428.0711956310524,1500,1453.0873227245904,1382.7510612906476,1500,1446.2966278345789,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1413.8127158954844
475,Lertcheewakarn N.,1362.4146689025638,1500,1500.0,1454.6304422789844,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1330.937353010685
476,Lertpitaksinchai N.,1459.1427235367173,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.2975068931796
477,Lewis J.,1477.385156532069,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1478.9975410289528
478,Li A.,1534.3883051448654,1500,1535.3086178667666,1490.9550731435286,1500,1535.8997151231522,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1602.7550722309468
479,Li N.,1982.3762834734505,1500,1735.0974957517008,1658.8428955254933,1500,1592.0986789180502,1490.8053679356067,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1966.1636249275825
480,Liang E.S.,1442.7625945218635,1500,1492.0284407309691,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1437.2019660303195
481,Likhovtseva E.,1454.8633497343562,1500,1482.8809022635353,1513.2877425060385,1500,1484.7023986633528,1499.263693206478,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1477.191606645421
482,Lim A.,1491.0516257388294,1500,1416.8705461710258,1500.0,1500,1482.401643784834,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1424.6867851946704
483,Linetskaya E.,1481.7866792840164,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1480.9642412007715
484,Linette M.,1574.0567051893543,1500,1561.9639260487402,1477.9951184213203,1500,1435.7519837196212,1500.0,1538.7366080172742,1500,1500.0,1577.8937550041862,1500,1500,1500,1500,1671.0335279116507
485,Lisicki S.,1576.0495249537614,1500,1456.5287349826935,1631.759661617691,1500,1566.2987709776028,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1502.6359984474598
486,Lisjak I.,1501.2288663843362,1500,1483.2652708265205,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.6769590022836
487,Liu A.,1472.7557741238406,1500,1500.0,1500.0,1500,1499.2344623243494,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1473.5107267308767
488,Liu C.,1493.4603599831462,1500,1549.3562846311827,1466.7460501267722,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1531.6309731953181
489,Liu F.,1448.9032976823478,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1465.8522108321586
490,Llagostera V.,1486.2895228649397,1500,1494.9607599133763,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.6681141154086
491,Llagostera Vives N.,1431.827343168991,1500,1502.4515775705977,1454.21289700853,1500,1487.2833938098229,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1477.566931572448
492,Loeb J.,1415.582117443528,1500,1475.3516671105724,1488.250078933018,1500,1471.864022970214,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1379.643825624006
493,Loit E.,1444.8472613522222,1500,1489.78937238785,1500.9445520256158,1500,1500.0,1488.96794042653,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1462.629310012373
494,Lottner A.,1450.2669806153453,1500,1446.5562407614427,1505.0818161483662,1500,1448.2500223097989,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1457.0118390497964
495,Lovric P.,1488.4791919976096,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.1703874645773
496,Lu J.,1441.5374290639581,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.1589301877564
497,Lu J.J,1489.6819718793636,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.9342055556838
498,Lu J.J.,1450.2738692177438,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.4740664072233
499,Lu Jia Jing,1484.6511701096476,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.7633567825992
500,Lu Jia-Jing,1459.7895730296868,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1460.6141433894038
501,Lu Jing Jing,1481.1963728483147,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.6993946278149
502,Lu Jing-Jing,1497.292798527063,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1497.1071331825515
503,Luangnam N.,1420.9064484454748,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1425.0179340691548
504,Lucic M.,1461.890264199129,1500,1508.7180801284164,1514.2905317279578,1500,1575.857911802395,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1563.3031726722024
505,Lucic-Baroni M.,1596.6777071935944,1500,1596.0439203959243,1461.0249010400746,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1623.5543341638265
506,Luzhanska T.,1490.8177325563865,1500,1480.9258090556004,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1469.8243854793257
507,Lykina K.,1481.4729804876642,1500,1500.0,1484.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1466.1742263687077
508,Lys E.,1580.028263555663,1500,1514.3296239781187,1481.3824035702073,1500,1507.308230954529,1500.0,1500.0932915471496,1500,1500.0,1516.0,1500,1500,1500,1500,1631.3920253415674
509,Ma S.,1481.8697422580153,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.0308119973804
510,Ma Y.,1480.2379931601276,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.3123127220927
511,Majeric T.,1457.4359564662382,1500,1455.4148151451484,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1432.593829225426
512,Makarova E.,1654.6826285144618,1500,1573.4485047563937,1615.162677296542,1500,1373.3990747446594,1482.8106109008024,1500.0,1500,1500.0,1484.0,1500,1500,1500,1500,1584.120419193805
513,Malek T.,1417.1393506642578,1500,1376.289791577221,1475.6137817540282,1500,1459.0499453022128,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1409.024935794987
514,Malygina E.,1493.0242265280142,1500,1484.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.081046033654
515,Mamic S.,1488.3869938918335,1500,1467.2591436395583,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1461.9929308269784
516,Manasieva V.,1483.5821746653967,1500,1467.868209575328,1483.3621005792077,1500,1472.6576738259655,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1448.3802829931742
517,Mandlik E.,1481.082721373509,1500,1484.0349530188903,1506.6192216033662,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1502.0378610436987
518,Mansouri Y.,1479.6818811630421,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.5459314492857
519,Marand S.,1489.8978443304075,1500,1484.0,1500.0,1500,1481.9077325297394,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1459.6322627468676
520,Marcinko P.,1486.7749137013486,1500,1500.6477781585725,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.6625819495366
521,Maria T.,1439.8635206154663,1500,1528.9320261359221,1532.382578656407,1500,1476.5962614564755,1500.0,1483.257612706609,1500,1500.0,1484.0,1500,1500,1500,1500,1468.08229647808
522,Marino R.,1407.172384466197,1500,1477.265554335107,1462.7998739857971,1500,1530.7391656159673,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1440.2391323120517
523,Marosi K.,1482.3801108627533,1500,1507.7941551801084,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.5829195616711
524,Martic P.,1493.4914357879115,1500,1633.4937578803238,1553.2898275040607,1500,1575.2003156947014,1500.0,1455.017807327836,1500,1500.0,1500.0,1500,1500,1500,1500,1565.8029336082695
525,Martincova T.,1500.2514700792287,1500,1405.1639338722885,1488.3831291597369,1500,1498.3968997312843,1500.0,1501.4899024417277,1500,1500.0,1500.0,1500,1500,1500,1500,1478.388735282879
526,Martinez-Sanchez M.J.,1552.549523608828,1500,1638.66005253888,1502.268460123267,1500,1537.431157259833,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1588.1148959531424
527,Masarova R.,1525.4469262937384,1500,1487.634096813008,1465.413367023714,1500,1516.2120612157935,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1551.6470100823067
528,Mateas M.,1451.3534854132638,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1457.734076161542
529,Mattek B.,1502.2106217440466,1500,1472.460574781241,1566.7749318646074,1500,1552.0394314830762,1484.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1609.912372695326
530,Mattek-Sands B.,1499.3697570010936,1500,1526.492765879669,1470.9644738881311,1500,1597.0700036648793,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1534.0816933222748
531,Mauresmo A.,1644.3150578442783,1500,1580.7717463199958,1590.895411496252,1500,1537.1760806349141,1585.923760761405,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1759.5405143519397
532,Mayr P.,1385.286454068655,1500,1422.5099689598846,1439.1515171494582,1500,1499.7217325852205,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1386.3458161240721
533,Mboko V.,1481.0715798914143,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.036788776608
534,McNally C.,1490.9051188394715,1500,1500.0,1516.1196511596024,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1526.004974281178
535,Mchale C.,1486.0929546291345,1500,1444.5860621886707,1409.4997920320718,1500,1520.5524165985505,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1430.6838938495027
536,Mcnally C.,1500.1552926686684,1500,1478.3877444346042,1477.5605486927286,1500,1490.5583446890216,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1519.3170104361247
537,Medina Garrigues A.,1408.0513266731796,1500,1532.9577488234293,1475.890475832284,1500,1446.2287881823393,1468.736306793522,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1433.0818233497316
538,Melichar N.,1483.9537193736737,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.6311448584293
539,Melnikova M.,1435.4511314985798,1500,1406.4530094927984,1468.22591594195,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1358.6147308263287
540,Melzer I.,1490.7633135818494,1500,1466.4391210934589,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1469.8562797715144
541,Mendez S.,1462.3979843482123,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1462.5920068033931
542,Mertens E.,1685.339965236411,1500,1678.5181602835835,1548.245443760032,1500,1610.5889558634117,1500.0,1507.2135962239154,1500,1500.0,1500.0,1500,1500,1500,1500,1776.5954325269363
543,Mestach A.S.,1446.4152405905254,1500,1472.1973161225148,1470.145649676273,1500,1483.2205389962508,1500.0,1500.6125051868073,1500,1500.0,1500.0,1500,1500,1500,1500,1404.7439534874693
544,Meusburger Y.,1480.2184841404194,1500,1563.0507042045622,1470.3405526300912,1500,1446.1773891896667,1500.0,1515.9676533902368,1500,1500.0,1500.0,1500,1500,1500,1500,1557.2586212884491
545,Mikadze T.,1481.1828543437791,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.4680588968606
546,Milevskaya K.,1482.7445158985647,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.2505980576104
547,Min G.,1435.498637781629,1500,1419.1771170086658,1469.562076514936,1500,1484.264114820881,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1407.0645108373735
548,Minella M.,1467.1543489973435,1500,1460.8369702721175,1408.6284270076076,1500,1347.9257655309957,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1414.640647621544
549,Minnen G.,1534.667462907753,1500,1407.0557526507782,1504.3006334253682,1500,1453.4287015776324,1500.0,1504.2395613547876,1500,1500.0,1500.0,1500,1500,1500,1500,1571.005747806273
550,Minor B.,1483.8162597284033,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.8239248882194
551,Mirza S.,1448.3159954181592,1500,1466.5017177724367,1475.6456019071934,1500,1483.2680228476427,1483.263693206478,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1457.8476617168226
552,Mitu A.,1412.8717917946592,1500,1470.2184286905256,1458.5219308566566,1500,1475.8002110513544,1500.0,1500.6974038329288,1500,1500.0,1500.0,1500,1500,1500,1500,1420.3893008883024
553,Miyazaki Y.,1507.7610892018813,1500,1500.0,1468.7007403919504,1500,1482.4855767845283,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.684059111979
554,Mladenovic K.,1530.8325108285503,1500,1486.0960454901685,1559.2216347595875,1500,1528.3403351585846,1500.0,1468.0338330211207,1500,1500.0,1500.0,1500,1500,1500,1500,1451.1219626911518
555,Molik A.,1507.0599734063696,1500,1422.4927581535323,1472.2148485099258,1500,1482.9376769501537,1484.802411488916,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1477.5471278206587
556,Molinero F.,1485.546899086475,1500,1483.7994225309549,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1475.4611719311192
557,Montgomery R.,1471.2584256632858,1500,1527.573068242385,1530.9270174410633,1500,1500.0,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1545.784718290401
558,Moore J.,1437.2853512425395,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1444.718264624548
559,Moore T.,1484.0,1500,1500.0,1447.2141538054777,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1461.7685825409908
560,Morigami A.,1454.6331282444091,1500,1468.5965975748004,1488.618739467721,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1445.6781207254594
561,Morita A.,1540.0763198728391,1500,1535.0419990290575,1418.7309624184352,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1556.302857483458
562,Mrdeza T.,1462.9803350813177,1500,1409.876687907157,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1385.8501010829937
563,Muchova K.,1898.6058603463832,1500,1726.0421039714868,1550.1121472563386,1500,1566.608494186167,1500.0,1482.8332421472192,1500,1500.0,1500.0,1500,1500,1500,1500,1930.7569254933264
564,Mueller A.,1477.6551575129076,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1479.2350536491076
565,Muguruza Blanco G.,1549.7353058179522,1500,1501.767552767344,1483.043181682315,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1522.9177894749766
566,Muguruza G.,1694.935976331151,1500,1695.697025248692,1587.733315284052,1500,1580.208234522835,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1647.3280581891704
567,Muhamed A.,1483.0907714516723,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1481.530107466852
568,Muhammad A.,1447.327083828549,1500,1452.3214759928737,1471.1080091753643,1500,1482.7183055708165,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1401.9922498723718
569,Muller M.,1378.6842211074993,1500,1448.335237202155,1499.263693206478,1500,1455.5324349989537,1484.001555064897,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1377.462597380582
570,Muramatsu C.,1483.542334792662,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1479.4040186548746
571,Murray S.,1483.3140245554307,1500,1500.0,1432.0187507220112,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1432.7339493108332
572,Myskina A.,1484.0,1500,1483.7560047044221,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1466.5805487105135
573,Naef C.,1488.4622740629734,1500,1484.577789707136,1512.775348157685,1500,1485.084271445259,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1504.7984184937736
574,Nagy K.,1486.7290269447649,1500,1460.9488668297333,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.057024453881
575,Naito Y.,1490.6494535446375,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1494.15970508364
576,Nakamura A.,1326.7931726859292,1500,1444.047694202276,1481.4582364646562,1500,1500.0,1484.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1329.0462284963246
577,Naklo T.,1471.005705058955,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1472.5889134302113
578,Namigata J.,1327.7633172079586,1500,1485.9967191198775,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1325.5747894901215
579,Nara K.,1420.9023101207417,1500,1502.04000600332,1424.7606706644608,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1473.2331007856828
580,Navarro E.,1761.8126493295263,1500,1567.8551961319802,1565.4446394234983,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1812.9290001865224
581,Naydenova A.,1482.421726201781,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1481.002994104421
582,Ng K.Y.,1487.637958965477,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.811553899897
583,Ngounoue C.,1452.556401157559,1500,1482.4463900659537,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1441.419423669579
584,Niculescu M.,1537.7080528499905,1500,1427.0951900926227,1448.6658621993154,1500,1465.1186296864614,1500.0290464826176,1485.498991296536,1500,1500.0,1500.0,1500,1500,1500,1500,1507.1979552083635
585,Niemeier J.,1469.2605413380866,1500,1505.6672337320354,1529.7112473938726,1500,1494.5746117136114,1500.0,1468.7211510204556,1500,1500.0,1500.0,1500,1500,1500,1500,1546.635149887601
586,Noel A.,1486.880016973849,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.845462523758
587,Nooni H.,1483.8782700283518,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.3659273875237
588,Noskova L.,1738.8386606826236,1500,1507.6926351476038,1495.5735405700486,1500,1509.0802240653202,1500.0,1500.5708552733017,1500,1500.0,1517.4387739660467,1500,1500,1500,1500,1773.9911974377508
589,Nugroho P.,1466.4436401626,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1466.6747812050337
590,Nuudi M.,1485.0187245798593,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1487.8377149016724
591,O'Brien K.,1456.7246766583842,1500,1407.6012431173842,1400.9255674956464,1500,1469.2310456346295,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1316.6244321927677
592,O'brien K.,1480.9272907233237,1500,1500.0,1498.05123325633,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1477.6602434894028
593,Obziler T.,1518.280768061533,1500,1424.8030918720954,1454.474652154455,1500,1484.0,1500.0,1500.0,1500,1516.0,1500.0,1500,1500,1500,1500,1421.8068602883473
594,Ogorodova A.,1483.2006446794114,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.142579764487
595,Okamura K.,1478.657561903044,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1491.2726400286367
596,Okuno A.,1486.0028394995682,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.585645060483
597,Olaru I.,1447.6926393768413,1500,1472.7147511957853,1472.0199359943774,1500,1489.662496976748,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.2220405016744
598,Olaru I.R.,1494.0477249419782,1500,1485.2335556344083,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.3250831405376
599,Olmos G.,1444.2222105214144,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1448.9224683362715
600,Ondraskova Z.,1431.7752186722148,1500,1415.9263093911136,1456.7532473289405,1500,1483.2976013366472,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1352.8118260255328
601,Oprandi R.,1494.1399590958458,1500,1496.5455674267625,1486.384921019003,1500,1445.694407303896,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1471.7756077869049
602,Ormaechea P.,1417.9305091357717,1500,1500.7417714874448,1449.764939487127,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1451.943673275177
603,Osaka M.,1482.2153103030296,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.407585840748
604,Osaka N.,1838.7417194263676,1500,1630.369095479494,1537.9545816586551,1500,1494.4279657003692,1500.0,1515.262300926534,1500,1500.0,1500.0,1500,1500,1500,1500,1840.7476954006909
605,Osorio M.,1569.5409983730171,1500,1641.3670936050687,1443.9976916342273,1500,1542.1773961966956,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1658.023260795493
606,Ostapenko J.,1669.5951065324198,1500,1659.8774571354934,1724.7647758572903,1500,1674.7745733878437,1500.0,1497.4124323076796,1500,1500.0,1500.0,1500,1500,1500,1500,1730.9727436260985
